UWUK,OKT,Oktyabrskiy Airport,Small airport,Kzyl-Yar,Russia,
UINO,,Oktyabrskiy Airport,Small airport,Oktyabrskiy,Russia,
BIOF,OFJ,Ólafsfjörður Airport,Small airport,Ólafsfjörður,Iceland,
ESMZ,,Ölanda Airport,Small airport,Ölanda,Sweden,
EGSV,,Old Buckenham Airport,Small airport,Old Buckenham,United Kingdom,
EGLS,,Old Sarum Airfield,Small airport,Salisbury,United Kingdom,
EGTH,,Old Warden Airfield,Small airport,Old Warden,United Kingdom,
EDWH,,Oldenburg-Hatten Airfield,Small airport,Oldenburg,Germany,
ULJO,,Olema Airport,Small airport,Olema,Russia,
UERO,ONK,Olenyok Airport,Small airport,Olenyok,Russia,
LKOL,OLO,Olomouc-Neředín Airport,Small airport,Olomouc,Czechia,
LFCO,,Oloron Herrere Airport,Small airport,Millau,France,
LSPO,,Olten Airport,Small airport,,Switzerland,
ULAO,,Onega Airport,Small airport,Onega,Russia,
LEOT,,Ontur Airport,Small airport,Ontur,Spain,
EHOW,,Oostwold Airfield,Small airport,,Netherlands,
EPOP,,Opole-Polska Nowa Wieś Airport,Small airport,Opole,Poland,
EDGP,,Oppenheim Airport,Small airport,Oppenheim,Germany,
ESNM,,Optand Airport,Small airport,,Sweden,
EBOR,,Orchimont Ulmodrome,Small airport,Vresse-Sur-Semois,Belgium,
UKYO,,Orekhovo airfield,Small airport,Orekhovo,Ukraine,
ESGM,,Öresten Airport,Small airport,Öresten,Sweden,
EFOP,,Oripää Airport,Small airport,Oripää,Finland,
LIER,FNU,Oristano-Fenosu Airport,Small airport,Oristano,Italy,
LFOZ,,Orléans-Saint-Denis-de-l'Hôtel Airport,Small airport,Saint-Denis-de-l'Hôtel,France,
ESNR,,Orsa Airport,Small airport,,Sweden,
ENUL,,Os Vaksinen Ulven Airport,Small airport,Ulven,Norway,
EDOQ,,Oschatz Airport,Small airport,Oschatz,Germany,
EDOL,,Oschersleben Glider Field,Small airport,Oschersleben,Germany,
LDOC,,Osijek-Čepin Airfield,Small airport,Čepin,Croatia,
ESMO,OSK,Oskarshamn Airport,Small airport,,Sweden,
EDWO,,Osnabrück-Atterheide Airport,Small airport,Osnabrück,Germany,
UHPD,,Ossora Airport,Small airport,Ossora,Russia,
EPOM,,Ostrów Wielkopolski Michałków Airport,Small airport,Ostrów Wielkopolski,Poland,
LDRO,,Otočac Airport,Small airport,Otočac,Croatia,
EDQO,,Ottengrüner Heide Airport,Small airport,Helmbrechts,Germany,
LOAA,,Ottenschlag Airport,Small airport,Ottenschlag,Austria,
LFEC,,Ouessant Airport,Small airport,Ushant,France,
EBGG,,Overboelare Airfield,Small airport,Geraardsbergen,Belgium,
ESNE,,Överkalix Airport,Small airport,Överkalix,Sweden,
LFLK,,Oyonnax-Arbent Airport,Small airport,Chalon,France,
EDLR,,Paderborn-Haxterberg Airport,Small airport,Paderborn,Germany,
LEPR,,Palma Del Río Airport,Small airport,Palma del Rio,Spain,
EYVP,,Paluknys Airport,Small airport,Paluknys,Lithuania,
LFDJ,,Pamiers-Les Pujols Airport,Small airport,Pamiers/Les Pujols,France,
LYPA,,Pančevo Airfield,Small airport,Pančevo,Serbia,
LKPC,,Panensky Tynec Airport,Small airport,Panensky Tynec,Czechia,
EYPN,,Panevėžys Airport,Small airport,Panevėžys,Lithuania,
EYPI,,Panevėžys Istra Airport,Small airport,Panevėžys / Istra,Lithuania,
LHPA,,Pápa Air Base,Small airport,Pápa,Hungary,
EGSZ,PSV,Papa Stour Airport,Small airport,Papa Stour Island,United Kingdom,
EGEP,PPW,Papa Westray Airport,Small airport,Papa Westray,United Kingdom,
LHPK,,Papkutapuszta,Small airport,Papkutapuszta,Hungary,
LYPN,,Paracín,Small airport,,Serbia,
LFGN,,Paray Le Monial Airfield,Small airport,,France,
LGPA,PAS,Paros National Airport,Small airport,Paros Island,Greece,
BIPA,PFJ,Patreksfjörður Airport,Small airport,Patreksfjörður,Iceland,
EDTQ,,Pattonville Airport,Small airport,Pattonville,Germany,
LIDP,,Pavullo Airport,Small airport,Pavullo (MO),Italy,
EDCP,PEF,Peenemünde Airport,Small airport,Peenemünde,Germany,
EDQZ,,Pegnitz-Zipser Berg Airport,Small airport,Pegnitz,Germany,
EDHP,,Pellworm Field,Small airport,Pellworm,Germany,
EGFP,,Pembrey Airport,Small airport,Pembrey,United Kingdom,
EDOS,,Pennewitz Airport,Small airport,Pennewitz,Germany,
LFHC,,Pérouges - Meximieux Airport,Small airport,Verdun,France,
EGTP,,Perranporth Airfield,Small airport,Perranporth,United Kingdom,
LFPA,,Persan Beaumont Airport,Small airport,Orleans,France,
EGPT,PSL,Perth/Scone Airport,Small airport,Perth,United Kingdom,
ULAT,,Pertominsk Airport,Small airport,Pertominsk,Russia,
EGSF,,Peterborough Business Airport,Small airport,Conington,United Kingdom,
EGSP,,Peterborough/Sibson Airport,Small airport,Peterborough,United Kingdom,
LB45,,Petrich Airport,Small airport,Petrich,Bulgaria,
LFIP,,Peyresourde Balestas Airport,Small airport,Moulins,France,
EDNP,,Pfarrkirchen Airport,Small airport,Pfarrkirchen,Germany,
EDTP,,Pfullendorf Airport,Small airport,Pfullendorf,Germany,
EFPK,,Pieksämäki Airport,Small airport,Pieksämäki,Finland,
LFHD,,Pierrelatte Airport,Small airport,Verdun,France,
EFPI,,Piikajarvi Airport,Small airport,,Finland,
EPPI,,Pila Airport,Small airport,,Poland,
EPPC,,Pińczów Airport,Small airport,Pińczów,Poland,
LOGP,,Pinkafeld Airport,Small airport,Pinkafeld,Austria,
EDBP,,Pinnow Airport,Small airport,Pinnow,Germany,
EPPT,,Piotrków Trybunalski-Bujny Airport,Small airport,Piotrków Trybunalski,Poland,
LESU,LEU,Pirineus - la Seu d'Urgel Airport,Small airport,La Seu d'Urgell Pyrenees and Andorra,Spain,
EDRP,,Pirmasens Airport,Small airport,Pirmasens,Germany,
EDAR,,Pirna-Pratzschwitz Airport,Small airport,Pirna,Germany,
LKPK,,Písek UL,Small airport,Písek,Czechia,
ESNP,,Piteå Airport,Small airport,Piteå,Sweden,
LFFP,,Pithiviers Airfield,Small airport,,France,
LHFP,,Piusz-Puszta,Small airport,FERTŐRÁKOS,Hungary,
LKPS,,Plasy Rybnice Airport,Small airport,Rybnice,Czechia,
EDKP,,Plettenberg-Hüinghausen Airport,Small airport,Plettenberg,Germany,
EPPL,,Plock Airport,Small airport,,Poland,
EGEV,,Plockton Airstrip,Small airport,Plockton,United Kingdom,
LFRP,,Ploërmel Loyat Airport,Small airport,Rennes,France,
EPKP,,Pobiednik Wielki Airport,Small airport,Kraków,Poland,
EYPR,,Pociūnai Airport,Small airport,Pociūnai,Lithuania,
LKPN,,Podhořany Airport,Small airport,Podhořany,Czechia,
EFPA,,Pokka Airport,Small airport,,Finland,
LKPA,,Policka Airport,Small airport,Policka,Czechia,
EDSP,,Poltringen Airport,Small airport,,Germany,
LYUZ,,Ponikve Airport,Small airport,Užice,Serbia,
LFCP,,Pons Avy Airport,Small airport,,France,
LFSV,,Pont St Vincent Airport,Small airport,Strasbourg,France,
LFGO,,Pont Sur Yonne Airfield,Small airport,,France,
LFSP,,Pontarlier Airport,Small airport,Pontarlier,France,
LFED,,Pontivy Airport,Small airport,Pontivy,France,
EGHP,,Popham Airfield,Small airport,Basingstoke,United Kingdom,
EDVY,,Porta Westfalica Airport,Small airport,Bad Oeynhausen,Germany,
LJPO,,Postojna Airfield,Small airport,Postojna,Slovenia,
LFEP,,Pouilly Maconge Airport,Small airport,Pouilly,France,
EIPT,,Powerscourt Airfield,Small airport,Powerscourt,Ireland,
EPPB,,Poznań-Bednary Airfield,Small airport,Pobiedziska,Poland,
EPPK,,Poznań-Kobylnica Airport,Small airport,Poznań,Poland,
LIDV,,Prati Vecchi D'Aguscello Airport,Small airport,Ferrara (FE),Italy,
EGDO,,Predannack Airport,Small airport,Predannack Wollas,United Kingdom,
LZPW,POV,Prešov Air Base,Small airport,Prešov,Slovakia,
LKPM,,Pribram Airport,Small airport,Pribram,Czechia,
LKPI,,Pribyslav Airport,Small airport,Pribyslav,Czechia,
UUOD,,Pridacha Airport,Small airport,Voronezh,Russia,
LZPE,,Prievidza Airfield,Small airport,Prievidza,Slovakia,
LQPD,,Prijedor Urije Airport,Small airport,Prijedor,Bosnia and Herzegovina,
LBPR,,Primorsko Airport,Small airport,Primorsko,Bulgaria,
EDBU,,Pritzwalk-Sommersberg Airport,Small airport,Pritzwalk,Germany,
LFKO,PRP,Propriano Airport,Small airport,Propriano,France,
LKPJ,,Prostejov Airport,Small airport,Prostejov,Czechia,
EPPR,,Pruszcz Gdanski Air Base,Small airport,,Poland,
UMNV,,Pruzhany Air Base,Small airport,Pruzhany,Belarus,
LJPT,,Ptuj Airport,Small airport,,Slovenia,
EFPU,,Pudasjärvi Airport,Small airport,,Finland,
ULPA,,Pudozh Airport,Small airport,Pudozh,Russia,
LFTP,,Puimoisson Airport,Small airport,Hyeres,France,
LFNW,,Puivert Airfield,Small airport,,France,
EFPN,,Punkaharju Airport,Small airport,,Finland,
EDCX,,Purkshof Airport,Small airport,Rostock,Germany,
ULBM,,Purnema Airport,Small airport,Purnema,Russia,
LHPC,,Pusztacsalád Airport,Small airport,Pusztacsalád,Hungary,
LHPS,,Pusztaszer,Small airport,Pusztaszer,Hungary,
LHPW,,Pusztaszer West,Small airport,Pusztaszer,Hungary,
EFPY,,Pyhäsalmi Airport,Small airport,Pyhäjärvi,Finland,
EFPH,,Pyhoselka Airport,Small airport,,Finland,
LFEQ,,Quiberon Airport,Small airport,Pontivy,France,
EFRH,,Raahe Pattijoki Airport,Small airport,,Finland,
EDSR,,Radolfzell-Stahringen Airport,Small airport,,Germany,
EPRP,,Radom-Piastrów Glider Field,Small airport,Radom,Poland,
LBSW,,Radomir Dolni Rakovets Airfield,Small airport,Radomir,Bulgaria,
EGUD,,RAF Abingdon,Small airport,Abingdon,United Kingdom,
EGWN,,RAF Halton,Small airport,Halton,United Kingdom,
EGWE,,RAF Henlow,Small airport,Henlow,United Kingdom,
EGOQ,,RAF Mona,Small airport,Holyhead Island,United Kingdom,
EGUP,,RAF Sculthorpe,Small airport,Fakeham,United Kingdom,
EGXY,,RAF Syerston,Small airport,Newark,United Kingdom,
EGOE,,RAF Ternhill,Small airport,Ternhill,United Kingdom,
EGOW,,RAF Woodvale,Small airport,Southport,United Kingdom,
ENRK,,Rakkestad Astorp Airport,Small airport,Rakkestad,Norway,
LKRK,,Rakovnik Airfield,Small airport,Rakovnik,Czechia,
EERE,,Rakvere Airport,Small airport,Rakvere,Estonia,
ESUR,,Ramsele Airport,Small airport,Sollefteå,Sweden,
LKRA,,Rana Loumy Airport,Small airport,Raná,Czechia,
EKRD,,Randers Airport,Small airport,Randers,Denmark,
ESMC,,Ränneslätt Airport,Small airport,Eksjö,Sweden,
EFRN,,Rantasalmi Airport,Small airport,,Finland,
EFRU,,Ranua Airport,Small airport,,Finland,
EERA,,Rapla Airfield,Small airport,Rapla,Estonia,
LSTA,,Raron Airport,Small airport,Raron,Switzerland,
EKRA,,Rarup Airport,Small airport,Rarup,Denmark,
EIRT,,Rathcoole Aerodrome,Small airport,Rathcoole,Ireland,
BIRG,RFN,Raufarhöfn Airport,Small airport,Raufarhöfn,Iceland,
EFRA,,Rautavaara Airport,Small airport,,Finland,
LIDR,RAN,Ravenna Airport,Small airport,Ravenna,Italy,
EFRY,,Rayskala Airport,Small airport,,Finland,
LZRY,,Ražňany,Small airport,Sabinov,Slovakia,
EDAX,REB,Rechlin-Lärz Airport,Small airport,Lärz,Germany,
EGKR,KRH,Redhill Aerodrome,Small airport,Redhill,United Kingdom,
LFER,,Redon Bains-sur-Oust Airport,Small airport,Redon,France,
EDNR,,Regensburg-Oberhub Airport,Small airport,Regensburg,Germany,
LIDE,,Reggio Emilia Airport,Small airport,Reggio Emilia,Italy,
EDFB,,Reichelsheim Airport,Small airport,Reichelsheim,Germany,
LSGR,,Reichenbach Air Base,Small airport,,Switzerland,
LFQA,,Reims-Prunay Airport,Small airport,Reims/Prunay,France,
EDOD,,Reinsdorf Airport,Small airport,Reinsdorf,Germany,
ENRV,,Reinsvoll Airfield,Small airport,Reinsvoll,Norway,
URRE,,Remontnoye Airport,Small airport,Remontnoye,Russia,
EDXR,,Rendsburg-Schachtholm Airport,Small airport,Rendsburg,Germany,
EDOX,,Renneritz Airport,Small airport,Sandersdorf,Germany,
EDCR,,Rerik-Zweedorf Airport,Small airport,Rerik,Germany,
EGNE,,Retford Gamston Airport,Small airport,Gamston,United Kingdom,
LFAP,,Rethel Airfield,Small airport,,France,
LFIR,,Revel Montgey Airport,Small airport,Moulins,France,
BIRE,RHA,Reykhólar Airport,Small airport,Reykhólar,Iceland,
BIRL,MVA,Reykjahlíð Airport,Small airport,Myvatn,Iceland,
BIRS,,Reykjanes Airport,Small airport,Reykjanes,Iceland,
EDXE,,Rheine-Eschendorf Airport,Small airport,Rheine,Germany,
EERI,,Ridali Airfield,Small airport,Suurküla,Estonia,
EDAU,IES,Riesa-Göhlis Airport,Small airport,Riesa,Germany,
LIQN,QRT,Rieti Airport,Small airport,Rieti,Italy,
BIRF,OLI,Rif Airport,Small airport,Rif,Iceland,
EERD,,Riidaja,Small airport,,Estonia,
ENRI,,Ringebu Airfield Frya,Small airport,Frya,Norway,
EKRS,,Ringsted Airport,Small airport,Ringsted,Denmark,
EDVR,,Rinteln Airport,Small airport,Rinteln,Germany,
LFIL,,Rion Des Landes Airport,Small airport,Moulins,France,
EGHF,,RNAS Lee-On-Solent,Small airport,Lee-on-Solent,United Kingdom,
LERM,,Robledillo De Mohernando Airport,Small airport,Robledillo De Mohernando,Spain,
EGTO,RCS,Rochester Airport,Small airport,Rochester,United Kingdom,
UMGI,,Rogachev,Small airport,Min'kov,Belarus,
ENRG,,Rognan Airport,Small airport,Saltdal,Norway,
EDAW,,Roitzschjora Airfield,Small airport,Roitzschjora,Germany,
EYRO,,Rojūnai Airport,Small airport,Rojūnai,Lithuania,
EYRK,,Rokiškis Airport,Small airport,Rokiškis,Lithuania,
LKRY,,Rokycany,Small airport,,Czechia,
LFHE,,Romans - Saint-Paul Airport,Small airport,Verdun,France,
LFYR,,Romorantin Pruniers Airfield,Small airport,,France,
ESGU,,Rörkärr Airport,Small airport,Uddevalla,Sweden,
EDQP,,Rosenthal-Field Plössen Airport,Small airport,Speichersdorf,Germany,
UMMR,,Ross Air Base,Small airport,Ross,Belarus,
EDXQ,,Rotenburg (Wümme) Airport,Small airport,Rotenburg (Wümme),Germany,
EDFR,,Rothenburg o. d. T. Airport,Small airport,Rothenburg ob der Tauber,Germany,
EDSZ,,Rottweil-Zepfenhahn Airport,Small airport,Rottweil,Germany,
LKRO,,Roudnice Airport,Small airport,Roudnice nad Labem,Czechia,
LERO,,Rozas Airport,Small airport,Lugo,Spain,
ENRS,RET,Røst Airport,Small airport,,Norway,
LYSP,,Rudine airfield,Small airport,Smederevska palanka,Serbia,
EYRD,,Rūdiškės Airport,Small airport,Rūdiškės,Lithuania,
EDOK,,Rudolstadt-Groschwitz Airport,Small airport,Rudolstadt,Germany,
EGYJ,,Rufforth West,Small airport,York (Rufforth),United Kingdom,
EDCG,GTI,Rügen Airport,Small airport,Rügen,Germany,
EERU,,Ruhnu Airfield,Small airport,Ringsu,Estonia,
EVRC,,Rumbula Air Base,Small airport,Riga,Latvia,
LFHF,,Ruoms Airport,Small airport,Verdun,France,
EDBF,,Ruppiner Land Airport,Small airport,Fehrbellin,Germany,
LZRU,,Ružomberok,Small airport,,Slovakia,
EPRG,,Rybnik-Gotarowice Glider Airport,Small airport,Rybnik,Poland,
EPRJ,,Rzeszów Airport,Small airport,Rzeszów,Poland,
EYKS,,S. Darius and S. Girėnas Airfield,Small airport,Kaunas,Lithuania,
LSGK,,Saanen Airport,Small airport,Saanen,Switzerland,
EDRJ,,Saarlouis-Düren Airport,Small airport,Saarlouis,Germany,
EDCS,,Saarmund Airport,Small airport,Saarmund,Germany,
LELL,QSA,Sabadell Airport,Small airport,Sabadell,Spain,
ESGY,,Säffle Airport,Small airport,Säffle,Sweden,
EBSU,,Saint Hubert Air Base,Small airport,Saint Hubert,Belgium,
LFIS,,Saint Inglevert,Small airport,,France,
LFQN,,Saint Omer Wizernes Airfield,Small airport,Saint Omer,France,
LFKR,,Saint Rémy de Maurienne,Small airport,,France,
LFSS,,Saint Sulpice des Landes,Small airport,,France,
LFIF,,Saint-Affrique-Belmont Airport,Small airport,Saint-Affrique/Belmont,France,
LFPZ,,Saint-Cyr-l'École Airport,Small airport,Villacoublay,France,
LFHQ,,Saint-Flour-Coltines Airport,Small airport,Saint-Flour/Coltines,France,
EBSG,,Saint-Ghislain Airfield,Small airport,Saint Ghislain,Belgium,
LFKE,,Saint-Jean-en-Royans Airport,Small airport,Calvi,France,
LFOW,,Saint-Quentin - Roupy Airport,Small airport,Laval,France,
LFXB,,Saintes Thénac Airport,Small airport,St Pierre I,France,
UEBS,SUK,Samcheok Airport,Small airport,Batagay-Alyta,South Korea,
ENLV,,Salangen Airfield Elvenes,Small airport,Salangen,Norway,
LFHZ,,Sallanches Airport,Small airport,Moulins,France,
LFNE,,Salon Eyguières Airport,Small airport,Mende,France,
EDVS,,Salzgitter-Drütte Airport,Small airport,Salzgitter,Germany,
EDVJ,,Salzgitter-Schäferstuhl Airport,Small airport,Salzgitter,Germany,
EKSS,,Samsø Airport,Small airport,Samsø,Denmark,
LESE,,San Enrique Airport,Small airport,Almodóvar del Campo,Spain,
LESL,,San Luis Airport,Small airport,Menorca Island,Spain,
BISA,,Sandá Airport,Small airport,Sandá,Iceland,
ENSD,SDN,Sandane Airport (Anda),Small airport,Sandane,Norway,
EGES,NDY,Sanday Airport,Small airport,Sanday,United Kingdom,
BISS,,Sandskeið Airport,Small airport,Sandskeið,Iceland,
EGCF,,Sandtoft Airfield,Small airport,Belton,United Kingdom,
ESFS,,Sandvik Airport,Small airport,Sandvik,Sweden,
UEMS,,Sangar Airport,Small airport,Sangar,Russia,
LESG,,Sangüesa Airport,Small airport,Sangüesa,Spain,
LECI,,Santa Cilia De Jaca Airport,Small airport,Huesca,Spain,
LPSC,,Santa Cruz Airfield,Small airport,Torres Vedras,Portugal,
LPSR,,Santarém Airport,Small airport,Santarém,Portugal,
LETP,,Santo Tome Del Puerto Airport,Small airport,Segovia,Spain,
LPAV,,São Jacinto Airport,Small airport,Aveiro,Portugal,
USHA,,Saranpaul' Airport,Small airport,Saranpaul',Russia,
LFDS,,Sarlat Domme Airfield,Small airport,,France,
LFQU,,Sarre Union Airport,Small airport,Merville,France,
LFGT,,Sarrebourg Buhl Airfield,Small airport,,France,
LFGU,,Sarreguemines Neunkirch Airfield,Small airport,,France,
EYMM,,Sasnava Airport,Small airport,Sasnava,Lithuania,
BIKR,SAK,Sauðárkrókur Airport,Small airport,Sauðárkrókur,Iceland,
EDTU,,Saulgau Airport,Small airport,Bad Saulgau,Germany,
LFEW,,Saulieu Liernais Airfield,Small airport,,France,
LFQY,,Saverne Steinbourg Airport,Small airport,Charleville-Mezieres,France,
EFNS,,Savikko Airport,Small airport,,Finland,
ULKS,,Savvatiya Air Base,Small airport,Kotlas,Russia,
LKSZ,,Sazená Airport,Small airport,Sazená,Czechia,
EKSA,,Sæby (Ottestrup) Airport,Small airport,Sæby,Denmark,
LOLS,,Schaerding-Suben Airport,Small airport,Schaerding / Suben,Austria,
EBDT,,Schaffen Airfield,Small airport,Diest,Belgium,
LSPF,,Schaffhausen Airport,Small airport,,Switzerland,
EDGQ,,Schameder Airport,Small airport,Schameder,Germany,
LSZX,,Schanis Airport,Small airport,,Switzerland,
LOLC,,Scharnstein Airport,Small airport,Scharnstein,Austria,
EDXC,,Schleswig-Kropp Airport,Small airport,Schleswig,Germany,
EDKR,,Schmallenberg-Rennefeld Airport,Small airport,Schmallenberg,Germany,
EDPQ,,Schmidgaden Airport,Small airport,Schmidgaden,Germany,
EDBY,,Schmoldow Airport,Small airport,Schmoldow,Germany,
EDPK,,Schönberg Airport,Small airport,Seebruck,Germany,
EDOZ,,Schönebeck-Zackmünde Airport,Small airport,Schönebeck,Germany,
EDAZ,QXH,Schönhagen Airport,Small airport,Schönhagen,Germany,
EDPH,,Schwabach-Heidenberg Airport,Small airport,Schwabach,Germany,
EDTX,,Schwäbisch Hall-Weckrieden Airfield,Small airport,Schwäbisch Hall,Germany,
EDNS,,Schwabmünchen Airport,Small airport,Schwabmünchen,Germany,
EDPF,,Schwandorf Airport,Small airport,Schwandorf,Germany,
EDBZ,,Schwarzheide/Schipkau Airport,Small airport,Schwarzheide,Germany,
EDRO,,Schweighofen Airport,Small airport,Schweighofen,Germany,
EDFS,,Schweinfurt-Süd Airport,Small airport,Schweinfurt,Germany,
EDTS,,Schwenningen am Neckar Airport,Small airport,Villingen-Schwenningen,Germany,
LFSJ,,Sédan Douzy Airfield,Small airport,,France,
LGSD,,Sedes Airport,Small airport,Sedes,Greece,
EYSE,,Šeduva Airport,Small airport,Šeduva / Šiauliai,Lithuania,
EDXS,,Seedorf Airport,Small airport,Seedorf,Germany,
EGSJ,,Seething Airfield,Small airport,Seething,United Kingdom,
EDAI,,Segeletz Airport,Small airport,Neustadt,Germany,
LOAR,,Segelflugfeld Altlichtenwarth,Small airport,Altlichtenwarth,Austria,
ULPS,,Segezha Airport,Small airport,Segezha,Russia,
LOLT,,Seitenstetten Airport,Small airport,Seitenstetten,Austria,
EFSE,,Selanpaa Airport,Small airport,,Finland,
BISF,,Selfoss Airport,Small airport,Selfoss,Iceland,
UUMD,,Selnikovo Airfield,Small airport,Selnikovo,Russia,
ULSC,,Seltso Airfield,Small airport,Seltso,Russia,
LFGQ,,Semur En Auxois Airfield,Small airport,Semur En Auxois,France,
LZSE,,Senica Airport,Small airport,Senica,Slovakia,
EHSE,,Seppe Airfield,Small airport,Hoeven,Netherlands,
LD57,,Sepurine Training Base,Small airport,Zaton,Croatia,
LFTM,,Serres - La Bâtie-Montsaléon Airport,Small airport,Hyeres,France,
UUML,,Severka Airfield,Small airport,Voskresensk,Russia,
LFFZ,,Sézanne St Rémy Airfield,Small airport,Sézanne,France,
URRH,,Shakhty Airport,Small airport,Shakhty,Russia,
UHSK,EKS,Shakhtyorsk Airport,Small airport,Shakhtersk,Russia,
ULAN,,Shenkursk Airport,Small airport,Shenkursk,Russia,
EGCJ,,Sherburn-In-Elmet Airfield,Small airport,Selby,United Kingdom,
UHBK,,Shimanovsk Airport,Small airport,Shimanovsk,Russia,
EGSA,,Shipdham Airfield,Small airport,East Dereham,United Kingdom,
EGBS,,Shobdon Aerodrome,Small airport,Shobdon,United Kingdom,
ULBO,,Shoyna Airport,Small airport,Shoyna,Russia,
UWUA,,Sibay Airport,Small airport,Sibay,Russia,
EDXT,,Sierksdorf/Hof Altona Airport,Small airport,Sierksdorf,Germany,
UKCS,SEV,Sievierodonetsk Airport,Small airport,Sievierodonetsk,Ukraine,
ESVS,,Siljansnäs Airport,Small airport,Siljansnäs,Sweden,
EYSI,,Šilute Air Base,Small airport,Šilute,Lithuania,
LDSS,,Sinj Glider Airport,Small airport,Sinj,Croatia,
EDTK,,Sinsheim Airfield,Small airport,Sinsheim,Germany,
LHSK,,Siófok-Kiliti Airfield,Small airport,Siófok-Kiliti,Hungary,
LRPH,,Şirna,Small airport,,Romania,
LDZS,,Sisak,Small airport,,Croatia,
LHSI,,Sitke,Small airport,,Hungary,
LSZV,,Sitterdorf Airport,Small airport,,Switzerland,
ESMI,,Sjöbo/Sövde Airport,Small airport,Sövdeborg,Sweden,
ESSE,,Skå-Edeby Airport,Small airport,Stockholm,Sweden,
BISV,,Skálavatn Airport,Small airport,Skálavatn,Iceland,
EGNI,,Skegness (Ingoldmells) Aerodrome,Small airport,Skegness,United Kingdom,
ENSI,,Ski Airfield,Small airport,Ski,Norway,
ESVM,,Skinnlanda Airport,Small airport,Malung,Sweden,
LGSY,SKU,Skiros Airport,Small airport,Skiros Island,Greece,
BISK,,Skógasandur Airport,Small airport,Skógasandur,Iceland,
LKSK,,Skuteč Airport,Small airport,Skuteč,Czechia,
EKSL,,Slaglille Svæveflyvecenter,Small airport,,Denmark,
LBSB,,Slanchev Bryag,Small airport,,Bulgaria,
LKSN,,Slaný Airport,Small airport,Slaný,Czechia,
LDOR,,Slavonski Jelas Airport,Small airport,Slavonski,Croatia,
EGCV,,Sleap Airport,Small airport,Shrewsbury,United Kingdom,
LBSL,,Sliven Airfield,Small airport,Sliven,Bulgaria,
LJSG,,Slovenj Gradec Airport,Small airport,Slovenc Gradec,Slovenia,
LJSK,,Slovenske Konjice,Small airport,,Slovenia,
EPSR,,Słupsk-Krȩpa Airport,Small airport,Słupsk,Poland,
ESMY,,Smålandsstenar Smålanda Airport,Small airport,Smålandsstenar,Sweden,
LYSD,,Smederevo Airport,Small airport,Smederevo,Serbia,
UUBS,,Smolensk South Airport,Small airport,Smolensk,Russia,
UWWS,,Smyshlyayevka Airport,Small airport,Samara,Russia,
ENGS,,Snåsa Airfield Grønøra,Small airport,Snåsa,Norway,
LKSO,,Soběslav,Small airport,Soběslav,Czechia,
EPSJ,,Sobienie Field,Small airport,,Poland,
EPRS,,Sochaczew-Rybno,Small airport,Rybno,Poland,
EDLZ,,Soest/Bad Sassendorf Airport,Small airport,Bad Sassendorf,Germany,
ENSG,SOG,Sogndal Airport,Small airport,Sogndal,Norway,
LFJS,,Soissons - Courmelles Airport,Small airport,Angers,France,
UWLS,,Soldatskaya Tashla Airfield,Small airport,,Russia,
ESNB,,Sollefteå Airport,Small airport,Sollefteå,Sweden,
LFKD,,Sollières Sardières Airport,Small airport,Calvi,France,
ULAS,CSH,Solovki Airport,Small airport,Solovetsky Islands,Russia,
EDBS,,Sömmerda-Dermsdorf Airport,Small airport,Kölleda,Germany,
LESB,,Son Bonet Airport,Small airport,Mallorca Island,Spain,
EDGI,,Sonderlandeplatz Ingelfingen-Bühlhof,Small airport,Ingelfingen,Germany,
LILO,,Sondrio Caiolo Airport,Small airport,Caiolo,Italy,
EDPS,,Sonnen Airport,Small airport,Waldkirchen,Germany,
LJSO,,Šoštanj Airport,Small airport,Sostanj,Slovenia,
LESS,,Sotos Airport,Small airport,Sotos,Spain,
LFDK,,Soulac Sur Mer Airport,Small airport,Pamiers,France,
ULBQ,,Soyana Airfield,Small airport,Soyana,Russia,
EBSP,,Spa (la Sauvenière) Airfield,Small airport,Spa,Belgium,
EISP,,Spanish Point Airfield,Small airport,Spanish Point,Ireland,
LGSP,SPJ,Sparti Airport,Small airport,Sparti,Greece,
LSZK,,Speck-Fehraltorf Airport,Small airport,,Switzerland,
EDRY,,Speyer Airfield,Small airport,Speyer,Germany,
EVRS,,Spilve Aerodrome,Small airport,Riga,Latvia,
LZSV,,Spišská Nová Ves,Small airport,Spišská Nová Ves,Slovakia,
LOAS,,Spitzerberg Airport,Small airport,Spitzerberg,Austria,
EKSD,,Spjald Airport,Small airport,Spjald,Denmark,
LQCG,,Sport airfield Ciljuge,Small airport,Tuzla,Bosnia and Herzegovina,
LYKS,,"Sportski Aerodrom ""Kozhirsko Polje""",Small airport,Kruševac,Serbia,
LYLE,,Sportski Aerodrom Mira,Small airport,Leskovac,Serbia,
LQBZ,,Sportski Aerodrom Zalužani,Small airport,Zalužani,Bosnia and Herzegovina,
EDCY,,Spremberg-Welzow Airport,Small airport,Welzow,Germany,
BISP,,Sprengisandur Airport,Small airport,Sprengisandur,Iceland,
LFFD,,St André De L'eure Airfield,Small airport,,France,
LFAB,DPE,St Aubin Airport,Small airport,Dieppe,France,
LFHG,,St Chamond L'horme Airport,Small airport,Verdun,France,
LFGY,,St Dié Remomeix Airport,Small airport,Verdun,France,
LFNY,,St Etienne En Devoluy Airfield,Small airport,,France,
